security,date,monthly_return,monthly_return_f1
DG US Equity,2019-01-31,0.06800518134715028,0.02624967512778298
DG US Equity,2019-02-28,0.02624967512778298,0.007091001181833478
DG US Equity,2019-03-29,0.007091001181833478,0.05691533948030192
DG US Equity,2019-04-30,0.05691533948030192,0.0094377032278532
DG US Equity,2019-05-31,0.0094377032278532,0.06191074795725959
DG US Equity,2019-06-28,0.06191074795725959,-0.008434448061556576
DG US Equity,2019-07-31,-0.008434448061556576,0.16467691389344874
DG US Equity,2019-08-30,0.16467691389344874,0.01825869690563131
DG US Equity,2019-09-30,0.01825869690563131,0.008808355354221753
DG US Equity,2019-10-31,0.008808355354221753,-0.018585505800174595
DG US Equity,2019-11-29,-0.018585505800174595,-0.008769700050838991
DG US Equity,2019-12-31,-0.008769700050838991,-0.01647647134247976
DG US Equity,2020-01-31,-0.01647647134247976,-0.02027247245942232
DG US Equity,2020-02-28,-0.02027247245942232,0.004723885562208707
DG US Equity,2020-03-31,0.004723885562208707,0.16085027481623748
DG US Equity,2020-04-30,0.16085027481623748,0.09247005134055897
DG US Equity,2020-05-29,0.09247005134055897,-0.005221659443371052
DG US Equity,2020-06-30,-0.005221659443371052,-0.0005773975119415242
DG US Equity,2020-07-31,-0.0005773975119415242,0.06029411764705883
DG US Equity,2020-08-31,0.06029411764705883,0.038339607687735366
DG US Equity,2020-09-30,0.038339607687735366,-0.0043411888178608304
DG US Equity,2020-10-30,-0.0043411888178608304,0.04729049877820901
DG US Equity,2020-11-30,0.04729049877820901,-0.03788086741696406
DG US Equity,2020-12-31,-0.03788086741696406,-0.07460770328102706
DG US Equity,2021-01-29,-0.07460770328102706,-0.028878269359231323
DG US Equity,2021-02-26,-0.028878269359231323,0.07212021800095236
DG US Equity,2021-03-31,0.07212021800095236,0.059865758562827054
DG US Equity,2021-04-30,0.059865758562827054,-0.05490104772991844
DG US Equity,2021-05-31,-0.05490104772991844,0.0661706740244381
DG US Equity,2021-06-30,0.0661706740244381,0.07509589167706454
DG US Equity,2021-07-30,0.07509589167706454,-0.04182427785419529
DG US Equity,2021-08-31,-0.04182427785419529,-0.04831546364003414
DG US Equity,2021-09-30,-0.04831546364003414,0.04421608371829944
DG US Equity,2021-10-29,0.04421608371829944,-0.0009931383170819208
DG US Equity,2021-11-30,-0.0009931383170819208,0.06565747853592407
DG US Equity,2021-12-31,0.06565747853592407,-0.11597337064834845
DG US Equity,2022-01-31,-0.11597337064834845,-0.04863775901765155
DG US Equity,2022-02-28,-0.04863775901765155,0.12246647171523639
DG US Equity,2022-03-31,0.12246647171523639,0.06692718860890268
DG US Equity,2022-04-29,0.06692718860890268,-0.07236980591925235
DG US Equity,2022-05-31,-0.07236980591925235,0.11391485885449759
DG US Equity,2022-06-30,0.11391485885449759,0.012182203389830448
DG US Equity,2022-07-29,0.012182203389830448,-0.044318319043593846
DG US Equity,2022-08-31,-0.044318319043593846,0.010277145986016478
DG US Equity,2022-09-30,0.010277145986016478,0.06332860835487364
DG US Equity,2022-10-31,0.06332860835487364,0.0024701039011958414
DG US Equity,2022-11-30,0.0024701039011958414,-0.03688204005006257
DG US Equity,2022-12-30,-0.03688204005006257,-0.051370558375634534
DG US Equity,2023-01-31,-0.051370558375634534,-0.07405821917808209
DG US Equity,2023-02-28,-0.07405821917808209,-0.02699953767914931
DG US Equity,2023-03-31,-0.02699953767914931,0.05226646393613987
DG US Equity,2023-04-28,0.05226646393613987,-0.09198049309130318
DG US Equity,2023-05-31,-0.09198049309130318,-0.15570142722164204
DG US Equity,2023-06-30,-0.15570142722164204,-0.005418777241135486
DG US Equity,2023-07-31,-0.005418777241135486,-0.17979391211654627
DG US Equity,2023-08-31,-0.17979391211654627,-0.236101083032491
EBAY US Equity,2000-01-31,,-0.04457364341085268
EBAY US Equity,2000-02-29,-0.04457364341085268,0.22755173739543144
EBAY US Equity,2000-03-31,0.22755173739543144,-0.09552557968744924
EBAY US Equity,2000-04-28,-0.09552557968744924,-0.2139752591106654
EBAY US Equity,2000-05-31,-0.2139752591106654,-0.131873974600474
EBAY US Equity,2000-06-30,-0.131873974600474,-0.07939174409855276
EBAY US Equity,2000-07-31,-0.07939174409855276,0.239992396882722
EBAY US Equity,2000-08-31,0.239992396882722,0.10786988779201656
EBAY US Equity,2000-09-29,0.10786988779201656,-0.25023176013172277
EBAY US Equity,2000-10-31,-0.25023176013172277,-0.333745478703772
EBAY US Equity,2000-11-30,-0.333745478703772,-0.03825166883638487
EBAY US Equity,2000-12-29,-0.03825166883638487,0.4962271758539254
EBAY US Equity,2001-01-31,0.4962271758539254,-0.22372574684323998
EBAY US Equity,2014-01-31,-0.030348829655933995,0.10469971907979647
EBAY US Equity,2014-02-28,0.10469971907979647,-0.06006468566808154
EBAY US Equity,2014-03-31,-0.06006468566808154,-0.06173089082251948
EBAY US Equity,2014-04-30,-0.06173089082251948,-0.021224804140441367
EBAY US Equity,2014-05-30,-0.021224804140441367,-0.013203066820913212
EBAY US Equity,2014-06-30,-0.013203066820913212,0.055331953752396856
EBAY US Equity,2014-07-31,0.055331953752396856,0.050537440971441416
EBAY US Equity,2014-08-29,0.050537440971441416,0.020360722129228126
EBAY US Equity,2014-09-30,0.020360722129228126,-0.0729285105918781
EBAY US Equity,2014-10-31,-0.0729285105918781,0.045333791936133405
EBAY US Equity,2014-11-28,0.045333791936133405,0.02259522551931359
EBAY US Equity,2014-12-31,0.02259522551931359,-0.05559765788727211
EBAY US Equity,2015-01-30,-0.05559765788727211,0.09264115840674259
EBAY US Equity,2015-02-27,0.09264115840674259,-0.003971607926804288
EBAY US Equity,2015-03-31,-0.003971607926804288,0.010059234970876796
EBAY US Equity,2015-04-30,0.010059234970876796,0.05320875679026438
EBAY US Equity,2015-05-29,0.05320875679026438,-0.018253559521550722
EBAY US Equity,2015-06-30,-0.018253559521550722,0.10910833527256392
EBAY US Equity,2015-07-31,0.10910833527256392,-0.03591749644381226
EBAY US Equity,2015-08-31,-0.03591749644381226,-0.09848764293618584
EBAY US Equity,2015-09-30,-0.09848764293618584,0.1415711947626841
EBAY US Equity,2015-10-30,0.1415711947626841,0.06057347670250901
EBAY US Equity,2015-11-30,0.06057347670250901,-0.07130787428185192
EBAY US Equity,2015-12-31,-0.07130787428185192,-0.14628820960698685
EBAY US Equity,2016-01-29,-0.14628820960698685,0.01449275362318847
EBAY US Equity,2016-02-29,0.01449275362318847,0.0025210084033613356
EBAY US Equity,2016-03-31,0.0025210084033613356,0.023889354568315202
EBAY US Equity,2016-04-29,0.023889354568315202,0.0012279983626688473
EBAY US Equity,2016-05-31,0.0012279983626688473,-0.04292722812755523
EBAY US Equity,2016-06-30,-0.04292722812755523,0.33105510465612986
EBAY US Equity,2016-07-29,0.33105510465612986,0.03209242618741959
EBAY US Equity,2016-08-31,0.03209242618741959,0.023009950248756184
EBAY US Equity,2016-09-30,0.023009950248756184,-0.13343465045592695
EBAY US Equity,2016-10-31,-0.13343465045592695,-0.024552788495264877
EBAY US Equity,2016-11-30,-0.024552788495264877,0.06760158216468914
EBAY US Equity,2016-12-30,0.06760158216468914,0.07207814078814412
EBAY US Equity,2017-01-31,0.07207814078814412,0.06503298774740807
EBAY US Equity,2017-02-28,0.06503298774740807,-0.009734513274336276
EBAY US Equity,2017-03-31,-0.009734513274336276,-0.004766160262138941
EBAY US Equity,2017-04-28,-0.004766160262138941,0.02663873091888669
EBAY US Equity,2017-05-31,0.02663873091888669,0.01807580174927126
EBAY US Equity,2017-06-30,0.01807580174927126,0.02319587628865971
EBAY US Equity,2017-07-31,0.02319587628865971,0.011195074167366537
EBAY US Equity,2017-08-31,0.011195074167366537,0.0644893440354275
EBAY US Equity,2017-09-29,0.0644893440354275,-0.021320852834113335
EBAY US Equity,2017-10-31,-0.021320852834113335,-0.07890541976620613
EBAY US Equity,2017-11-30,-0.07890541976620613,0.08854917796365736
EBAY US Equity,2017-12-29,0.08854917796365736,0.07525172231054578
EBAY US Equity,2018-01-31,0.07525172231054578,0.056185312962050205
EBAY US Equity,2018-02-28,0.056185312962050205,-0.06112925804946334
EBAY US Equity,2018-03-30,-0.06112925804946334,-0.05864811133200798
EBAY US Equity,2018-04-30,-0.05864811133200798,-0.004223864836325308
EBAY US Equity,2018-05-31,-0.004223864836325308,-0.03870625662778371
EBAY US Equity,2018-06-29,-0.03870625662778371,-0.07749586321014879
EBAY US Equity,2018-07-31,-0.07749586321014879,0.03467862481315387
EBAY US Equity,2018-08-31,0.03467862481315387,-0.045940479630164566
EBAY US Equity,2018-09-28,-0.045940479630164566,-0.1208358570563296
EBAY US Equity,2018-10-31,-0.1208358570563296,0.02824664140544275
EBAY US Equity,2018-11-30,0.02824664140544275,-0.0596314907872697
EBAY US Equity,2018-12-31,-0.0596314907872697,0.19878874242964018
EBAY US Equity,2019-01-31,0.19878874242964018,0.1040118870728084
EBAY US Equity,2019-02-28,0.1040118870728084,-0.00026917900403766737
EBAY US Equity,2019-03-29,-0.00026917900403766737,0.04334948842218633
EBAY US Equity,2019-04-30,0.04334948842218633,-0.0727741935483871
EBAY US Equity,2019-05-31,-0.0727741935483871,0.09935986640690242
EBAY US Equity,2019-06-28,0.09935986640690242,0.042784810126582196
EBAY US Equity,2019-07-31,0.042784810126582196,-0.021849963583393972
EBAY US Equity,2019-08-30,-0.021849963583393972,-0.03251427153139741
EBAY US Equity,2019-09-30,-0.03251427153139741,-0.09569009748589008
EBAY US Equity,2019-10-31,-0.09569009748589008,0.007659574468085184
EBAY US Equity,2019-11-29,0.007659574468085184,0.016610360360360232
EBAY US Equity,2019-12-31,0.016610360360360232,-0.07061755746330645
EBAY US Equity,2020-01-31,-0.07061755746330645,0.03218116805721083
EBAY US Equity,2020-02-28,0.03218116805721083,-0.13221709006928417
EBAY US Equity,2020-03-31,-0.13221709006928417,0.32501663339986697
EBAY US Equity,2020-04-30,0.32501663339986697,0.14335927692693962
EBAY US Equity,2020-05-29,0.14335927692693962,0.15173473869126042
EBAY US Equity,2020-06-30,0.15173473869126042,0.05395614871305998
EBAY US Equity,2020-07-31,0.05395614871305998,-0.00904486251808978
EBAY US Equity,2020-08-31,-0.00904486251808978,-0.04892296458561518
EBAY US Equity,2020-09-30,-0.04892296458561518,-0.08579654510556622
EBAY US Equity,2020-10-30,-0.08579654510556622,0.05878647910980472
EBAY US Equity,2020-11-30,0.05878647910980472,-0.0035693039857227493
EBAY US Equity,2020-12-31,-0.0035693039857227493,0.12457711442786068
EBAY US Equity,2021-01-29,0.12457711442786068,-0.0015926384710670538
EBAY US Equity,2021-02-26,-0.0015926384710670538,0.08543069833392414
EBAY US Equity,2021-03-31,0.08543069833392414,-0.08899412148922281
EBAY US Equity,2021-04-30,-0.08899412148922281,0.09123498834916655
EBAY US Equity,2021-05-31,0.09123498834916655,0.15325229960578168
EBAY US Equity,2021-06-30,0.15325229960578168,-0.028485970659450244
EBAY US Equity,2021-07-30,-0.028485970659450244,0.1250549772760592
EBAY US Equity,2021-08-31,0.1250549772760592,-0.09212926765702367
EBAY US Equity,2021-09-30,-0.09212926765702367,0.1011913305583465
EBAY US Equity,2021-10-29,0.1011913305583465,-0.1206986444212722
EBAY US Equity,2021-11-30,-0.1206986444212722,-0.014230655203083198
EBAY US Equity,2021-12-31,-0.014230655203083198,-0.09669172932330827
EBAY US Equity,2022-01-31,-0.09669172932330827,-0.09122690194772765
EBAY US Equity,2022-02-28,-0.09122690194772765,0.048910056786957146
EBAY US Equity,2022-03-31,0.048910056786957146,-0.09325881942018854
EBAY US Equity,2022-04-29,-0.09325881942018854,-0.06259630200308164
EBAY US Equity,2022-05-31,-0.06259630200308164,-0.14382576535853708
EBAY US Equity,2022-06-30,-0.14382576535853708,0.16702663786897043
EBAY US Equity,2022-07-29,0.16702663786897043,-0.09253547193090683
EBAY US Equity,2022-08-31,-0.09253547193090683,-0.16587355540448678
EBAY US Equity,2022-09-30,-0.16587355540448678,0.08231458842705797
EBAY US Equity,2022-10-31,0.08231458842705797,0.14056224899598369
EBAY US Equity,2022-11-30,0.14056224899598369,-0.08736795774647887
EBAY US Equity,2022-12-30,-0.08736795774647887,0.19363395225464197
EBAY US Equity,2023-01-31,0.19363395225464197,-0.07272727272727275
EBAY US Equity,2023-02-28,-0.07272727272727275,-0.033333333333333326
EBAY US Equity,2023-03-31,-0.033333333333333326,0.04642776650890257
EBAY US Equity,2023-04-28,0.04642776650890257,-0.08378203747576995
EBAY US Equity,2023-05-31,-0.08378203747576995,0.05054066760695819
EBAY US Equity,2023-06-30,0.05054066760695819,-0.004027746699485357
EBAY US Equity,2023-07-31,-0.004027746699485357,0.006066052572455627
EBAY US Equity,2023-08-31,0.006066052572455627,-0.015408664582402753
F US Equity,2000-01-31,,-0.1633157785714734
F US Equity,2000-02-29,-0.1633157785714734,0.1036013394051698
F US Equity,2000-03-31,0.1036013394051698,0.1918369751669473
F US Equity,2000-04-28,0.1918369751669473,-0.11301300844541284
F US Equity,2000-05-31,-0.11301300844541284,-0.0782916242430739
F US Equity,2000-06-30,-0.0782916242430739,0.08284883720930236
F US Equity,2000-07-31,0.08284883720930236,-0.48053691275167787
F US Equity,2000-08-31,-0.48053691275167787,0.054263565891472965
F US Equity,2000-09-29,0.054263565891472965,0.02450980392156854
F US Equity,2000-10-31,0.02450980392156854,-0.1291866028708134
F US Equity,2000-11-30,-0.1291866028708134,0.030219780219780112
F US Equity,2000-12-29,0.030219780219780112,0.20277333333333347
F US Equity,2001-01-31,0.20277333333333347,-0.013479957431713485
F US Equity,2014-01-31,-0.03046014257939067,0.02874331550802145
F US Equity,2014-02-28,0.02874331550802145,0.013645224171539905
F US Equity,2014-03-31,0.013645224171539905,0.03525641025641013
F US Equity,2014-04-30,0.03525641025641013,0.017956656346749478
F US Equity,2014-05-30,0.017956656346749478,0.04866180048661772
F US Equity,2014-06-30,0.04866180048661772,-0.012761020881670415
F US Equity,2014-07-31,-0.012761020881670415,0.02291421856639242
F US Equity,2014-08-29,0.02291421856639242,-0.15048822515795524
F US Equity,2014-09-30,-0.15048822515795524,-0.047329276538201404
F US Equity,2014-10-31,-0.047329276538201404,0.11639460610361962
F US Equity,2014-11-28,0.11639460610361962,-0.014621741894469187
F US Equity,2014-12-31,-0.014621741894469187,-0.05096774193548381
F US Equity,2015-01-30,-0.05096774193548381,0.11080897348742336
F US Equity,2015-02-27,0.11080897348742336,-0.012239902080783294
F US Equity,2015-03-31,-0.012239902080783294,-0.02106567534076831
F US Equity,2015-04-30,-0.02106567534076831,-0.03987341772151909
F US Equity,2015-05-29,-0.03987341772151909,-0.010547132498352041
F US Equity,2015-06-30,-0.010547132498352041,-0.011992005329780175
F US Equity,2015-07-31,-0.011992005329780175,-0.06473364801078896
F US Equity,2015-08-31,-0.06473364801078896,-0.021629416005767732
F US Equity,2015-09-30,-0.021629416005767732,0.09137803979366255
F US Equity,2015-10-30,0.09137803979366255,-0.03241053342336264
F US Equity,2015-11-30,-0.03241053342336264,-0.016748080949057886
F US Equity,2015-12-31,-0.016748080949057886,-0.15259048970901357
F US Equity,2016-01-29,-0.15259048970901357,0.047738693467336724
F US Equity,2016-02-29,0.047738693467336724,0.07913669064748197
F US Equity,2016-03-31,0.07913669064748197,0.004444444444444473
F US Equity,2016-04-29,0.004444444444444473,-0.005162241887905594
F US Equity,2016-05-31,-0.005162241887905594,-0.06819866567828015
F US Equity,2016-06-30,-0.06819866567828015,0.007159904534606243
F US Equity,2016-07-29,0.007159904534606243,-0.004739336492891044
F US Equity,2016-08-31,-0.004739336492891044,-0.042063492063492025
F US Equity,2016-09-30,-0.042063492063492025,-0.027340513670256805
F US Equity,2016-10-31,-0.027340513670256805,0.01873935264054527
F US Equity,2016-11-30,0.01873935264054527,0.014214046822742521
F US Equity,2016-12-30,0.014214046822742521,0.018961253091508645
F US Equity,2017-01-31,0.018961253091508645,0.013754045307443397
F US Equity,2017-02-28,0.013754045307443397,-0.07102952913008764
F US Equity,2017-03-31,-0.07102952913008764,-0.014604810996563522
F US Equity,2017-04-28,-0.014604810996563522,-0.03051438535309514
F US Equity,2017-05-31,-0.03051438535309514,0.00629496402877705
F US Equity,2017-06-30,0.00629496402877705,0.002680965147453085
F US Equity,2017-07-31,0.002680965147453085,-0.016934046345811193
F US Equity,2017-08-31,-0.016934046345811193,0.08522212148685426
F US Equity,2017-09-29,0.08522212148685426,0.025062656641603898
F US Equity,2017-10-31,0.025062656641603898,0.02037489812550941
F US Equity,2017-11-30,0.02037489812550941,-0.0023961661341852514
F US Equity,2017-12-29,-0.0023961661341852514,-0.12169735788630898
F US Equity,2018-01-31,-0.12169735788630898,-0.03281677301732011
F US Equity,2018-02-28,-0.03281677301732011,0.04429783223374173
F US Equity,2018-03-30,0.04429783223374173,0.014440433212996373
F US Equity,2018-04-30,0.014440433212996373,0.02758007117437722
F US Equity,2018-05-31,0.02758007117437722,-0.04155844155844157
F US Equity,2018-06-29,-0.04155844155844157,-0.09304426377597119
F US Equity,2018-07-31,-0.09304426377597119,-0.055776892430278724
F US Equity,2018-08-31,-0.055776892430278724,-0.02426160337552752
F US Equity,2018-09-28,-0.02426160337552752,0.032432432432432545
F US Equity,2018-10-31,0.032432432432432545,-0.01465968586387445
F US Equity,2018-11-30,-0.01465968586387445,-0.18703506907545164
F US Equity,2018-12-31,-0.18703506907545164,0.15032679738562105
F US Equity,2019-01-31,0.15032679738562105,-0.003409090909091028
F US Equity,2019-02-28,-0.003409090909091028,0.0011402508551880963
F US Equity,2019-03-29,0.0011402508551880963,0.19020501138952173
F US Equity,2019-04-30,0.19020501138952173,-0.08899521531100474
F US Equity,2019-05-31,-0.08899521531100474,0.07457983193277329
F US Equity,2019-06-28,0.07457983193277329,-0.06842619745845557
F US Equity,2019-07-31,-0.06842619745845557,-0.03777544596012583
F US Equity,2019-08-30,-0.03777544596012583,-0.0010905125408942062
F US Equity,2019-09-30,-0.0010905125408942062,-0.06222707423580787
F US Equity,2019-10-31,-0.06222707423580787,0.05471478463329471
F US Equity,2019-11-29,0.05471478463329471,0.026490066225165476
F US Equity,2019-12-31,0.026490066225165476,-0.05161290322580647
F US Equity,2020-01-31,-0.05161290322580647,-0.2108843537414966
F US Equity,2020-02-28,-0.2108843537414966,-0.30603448275862066
F US Equity,2020-03-31,-0.30603448275862066,0.053830227743271175
F US Equity,2020-04-30,0.053830227743271175,0.12180746561886058
F US Equity,2020-05-29,0.12180746561886058,0.06479859894921192
F US Equity,2020-06-30,0.06479859894921192,0.08717105263157898
F US Equity,2020-07-31,0.08717105263157898,0.03177004538577921
F US Equity,2020-08-31,0.03177004538577921,-0.02346041055718473
F US Equity,2020-09-30,-0.02346041055718473,0.16066066066066065
F US Equity,2020-10-30,0.16066066066066065,0.17464424320827932
F US Equity,2020-11-30,0.17464424320827932,-0.03193832599118951
F US Equity,2020-12-31,-0.03193832599118951,0.1979522184300342
F US Equity,2021-01-29,0.1979522184300342,0.11111111111111116
F US Equity,2021-02-26,0.11111111111111116,0.047008547008547064
F US Equity,2021-03-31,0.047008547008547064,-0.05795918367346942
F US Equity,2021-04-30,-0.05795918367346942,0.2590987868284229
F US Equity,2021-05-31,0.2590987868284229,0.02271163110805241
F US Equity,2021-06-30,0.02271163110805241,-0.06123822341857332
F US Equity,2021-07-30,-0.06123822341857332,-0.06594982078853051
F US Equity,2021-08-31,-0.06594982078853051,0.08672294704528016
F US Equity,2021-09-30,0.08672294704528016,0.20621468926553654
F US Equity,2021-10-29,0.20621468926553654,0.12353629976580804
F US Equity,2021-11-30,0.12353629976580804,0.08233454924439809
F US Equity,2021-12-31,0.08233454924439809,-0.022628791526239755
F US Equity,2022-01-31,-0.022628791526239755,-0.13497536945812816
F US Equity,2022-02-28,-0.13497536945812816,-0.03701594533029606
F US Equity,2022-03-31,-0.03701594533029606,-0.16262566528681255
F US Equity,2022-04-29,-0.16262566528681255,-0.03389830508474578
F US Equity,2022-05-31,-0.03389830508474578,-0.1864035087719298
F US Equity,2022-06-30,-0.1864035087719298,0.3198562443845461
F US Equity,2022-07-29,0.3198562443845461,0.03744043567052424
F US Equity,2022-08-31,0.03744043567052424,-0.2650918635170604
F US Equity,2022-09-30,-0.2650918635170604,0.1937500000000001
F US Equity,2022-10-31,0.1937500000000001,0.039640987284966345
F US Equity,2022-11-30,0.039640987284966345,-0.16330935251798562
F US Equity,2022-12-30,-0.16330935251798562,0.16165090283748906
F US Equity,2023-01-31,0.16165090283748906,-0.1065877128053293
F US Equity,2023-02-28,-0.1065877128053293,0.043910521955260906
F US Equity,2023-03-31,0.043910521955260906,-0.05714285714285705
F US Equity,2023-04-28,-0.05714285714285705,0.010101010101009944
F US Equity,2023-05-31,0.010101010101009944,0.2608333333333335
F US Equity,2023-06-30,0.2608333333333335,-0.12690019828155985
F US Equity,2023-07-31,-0.12690019828155985,-0.08175624526873582
F US Equity,2023-08-31,-0.08175624526873582,0.023907666941467287
GM US Equity,2014-01-31,-0.11720088084169311,0.003325942350332678
GM US Equity,2014-02-28,0.003325942350332678,-0.04917127071823202
GM US Equity,2014-03-31,-0.04917127071823202,0.0017431725740846282
GM US Equity,2014-04-30,0.0017431725740846282,0.0029002320185615993
GM US Equity,2014-05-30,0.0029002320185615993,0.04973973395026032
GM US Equity,2014-06-30,0.04973973395026032,-0.06831955922865007
GM US Equity,2014-07-31,-0.06831955922865007,0.028976936723831948
GM US Equity,2014-08-29,0.028976936723831948,-0.08218390804597686
GM US Equity,2014-09-30,-0.08218390804597686,-0.01690670006261752
GM US Equity,2014-10-31,-0.01690670006261752,0.06464968152866235
GM US Equity,2014-11-28,0.06464968152866235,0.04427161232425947
GM US Equity,2014-12-31,0.04427161232425947,-0.06559725007161266
GM US Equity,2015-01-30,-0.06559725007161266,0.1437768240343349
GM US Equity,2015-02-27,0.1437768240343349,0.005092468507102543
GM US Equity,2015-03-31,0.005092468507102543,-0.0650666666666666
GM US Equity,2015-04-30,-0.0650666666666666,0.02595550484883047
GM US Equity,2015-05-29,0.02595550484883047,-0.07339449541284404
GM US Equity,2015-06-30,-0.07339449541284404,-0.05460546054605453
GM US Equity,2015-07-31,-0.05460546054605453,-0.06569343065693434
GM US Equity,2015-08-31,-0.06569343065693434,0.01970108695652173
GM US Equity,2015-09-30,0.01970108695652173,0.16289140572951366
GM US Equity,2015-10-30,0.16289140572951366,0.036952162704096514
GM US Equity,2015-11-30,0.036952162704096514,-0.06049723756906089
GM US Equity,2015-12-31,-0.06049723756906089,-0.12849162011173176
GM US Equity,2016-01-29,-0.12849162011173176,-0.006747638326585648
GM US Equity,2016-02-29,-0.006747638326585648,0.0675951086956521
GM US Equity,2016-03-31,0.0675951086956521,0.011772192173083118
GM US Equity,2016-04-29,0.011772192173083118,-0.01635220125786163
GM US Equity,2016-05-31,-0.01635220125786163,-0.09526854219948855
GM US Equity,2016-06-30,-0.09526854219948855,0.11448763250883376
GM US Equity,2016-07-29,0.11448763250883376,0.012048192771084487
GM US Equity,2016-08-31,0.012048192771084487,-0.00469924812030087
GM US Equity,2016-09-30,-0.00469924812030087,-0.005350960025180984
GM US Equity,2016-10-31,-0.005350960025180984,0.09272151898734182
GM US Equity,2016-11-30,0.09272151898734182,0.00897770055024627
GM US Equity,2016-12-30,0.00897770055024627,0.050803673938002225
GM US Equity,2017-01-31,0.050803673938002225,0.006282436492761612
GM US Equity,2017-02-28,0.006282436492761612,-0.04017372421281229
GM US Equity,2017-03-31,-0.04017372421281229,-0.020361990950226172
GM US Equity,2017-04-28,-0.020361990950226172,-0.0204965357967668
GM US Equity,2017-05-31,-0.0204965357967668,0.029472443265546655
GM US Equity,2017-06-30,0.029472443265546655,0.03006012024048088
GM US Equity,2017-07-31,0.03006012024048088,0.015564202334630517
GM US Equity,2017-08-31,0.015564202334630517,0.1050903119868638
GM US Equity,2017-09-29,0.1050903119868638,0.06438831104507159
GM US Equity,2017-10-31,0.06438831104507159,0.0025593299208936937
GM US Equity,2017-11-30,0.0025593299208936937,-0.04873520538407983
GM US Equity,2017-12-29,-0.04873520538407983,0.03464259575506201
GM US Equity,2018-01-31,0.03464259575506201,-0.07215279415232245
GM US Equity,2018-02-28,-0.07215279415232245,-0.0764930114358322
GM US Equity,2018-03-30,-0.0764930114358322,0.011007154650522821
GM US Equity,2018-04-30,0.011007154650522821,0.16222101252041377
GM US Equity,2018-05-31,0.16222101252041377,-0.07728337236533966
GM US Equity,2018-06-29,-0.07728337236533966,-0.03781725888324883
GM US Equity,2018-07-31,-0.03781725888324883,-0.0490635716169876
GM US Equity,2018-08-31,-0.0490635716169876,-0.06601941747572804
GM US Equity,2018-09-28,-0.06601941747572804,0.08672408672408682
GM US Equity,2018-10-31,0.08672408672408682,0.03716862530746101
GM US Equity,2018-11-30,0.03716862530746101,-0.11857707509881421
GM US Equity,2018-12-31,-0.11857707509881421,0.1665171898355755
GM US Equity,2019-01-31,0.1665171898355755,0.011788826242952188
GM US Equity,2019-02-28,0.011788826242952188,-0.06028368794326233
GM US Equity,2019-03-29,-0.06028368794326233,0.049865229110512166
GM US Equity,2019-04-30,0.049865229110512166,-0.14403080872913987
GM US Equity,2019-05-31,-0.14403080872913987,0.15566886622675447
GM US Equity,2019-06-28,0.15566886622675447,0.0469763820399689
GM US Equity,2019-07-31,0.0469763820399689,-0.08056519583539912
GM US Equity,2019-08-30,-0.08056519583539912,0.010514963602048955
GM US Equity,2019-09-30,0.010514963602048955,-0.008537886872998945
GM US Equity,2019-10-31,-0.008537886872998945,-0.031216361679224924
GM US Equity,2019-11-29,-0.031216361679224924,0.016666666666666607
GM US Equity,2019-12-31,0.016666666666666607,-0.0877049180327869
GM US Equity,2020-01-31,-0.0877049180327869,-0.08655286013776586
GM US Equity,2020-02-28,-0.08655286013776586,-0.31868852459016395
GM US Equity,2020-03-31,-0.31868852459016395,0.07266602502406139
GM US Equity,2020-04-30,0.07266602502406139,0.16105877074921482
GM US Equity,2020-05-29,0.16105877074921482,-0.022411128284389403
GM US Equity,2020-06-30,-0.022411128284389403,-0.016205533596837962
GM US Equity,2020-07-31,-0.016205533596837962,0.19043792687826433
GM US Equity,2020-08-31,0.19043792687826433,-0.0013499831252109518
GM US Equity,2020-09-30,-0.0013499831252109518,0.1669482933423454
GM US Equity,2020-10-30,0.1669482933423454,0.2696206197509412
GM US Equity,2020-11-30,0.2696206197509412,-0.050182481751824826
GM US Equity,2020-12-31,-0.050182481751824826,0.21709894332372714
GM US Equity,2021-01-29,0.21709894332372714,0.012825572217837422
GM US Equity,2021-02-26,0.012825572217837422,0.11942333917786874
GM US Equity,2021-03-31,0.11942333917786874,-0.004176818656456693
GM US Equity,2021-04-30,-0.004176818656456693,0.036525690318070625
GM US Equity,2021-05-31,0.036525690318070625,-0.002360478839993241
GM US Equity,2021-06-30,-0.002360478839993241,-0.03937806320770654
GM US Equity,2021-07-30,-0.03937806320770654,-0.13775510204081642
GM US Equity,2021-08-31,-0.13775510204081642,0.07549479698020822
GM US Equity,2021-09-30,0.07549479698020822,0.032631379244925096
GM US Equity,2021-10-29,0.032631379244925096,0.0632004409333089
GM US Equity,2021-11-30,0.0632004409333089,0.013132884050458093
GM US Equity,2021-12-31,0.013132884050458093,-0.10063107624083245
GM US Equity,2022-01-31,-0.10063107624083245,-0.11397686326569312
GM US Equity,2022-02-28,-0.11397686326569312,-0.06378424657534243
GM US Equity,2022-03-31,-0.06378424657534243,-0.13328760859625066
GM US Equity,2022-04-29,-0.13328760859625066,0.02031126351886048
GM US Equity,2022-05-31,0.02031126351886048,-0.17890382626680446
GM US Equity,2022-06-30,-0.17890382626680446,0.14168765743073042
GM US Equity,2022-07-29,0.14168765743073042,0.05377826806398245
GM US Equity,2022-08-31,0.05377826806398245,-0.16016749542004705
GM US Equity,2022-09-30,-0.16016749542004705,0.22312246805858504
